GEOID,Population 2010,Population 2011,Population 2012,Population 2013,Population 2014,Population  2015,Population 2016,Population 2017,Population 2018,Population 2019,Population 2020,Population 2021,Population 2022,Population 2023,Housing Units 2010,Housing Units 2011,Housing Units 2012,Housing Units 2013,Housing Units 2014,Housing Units 2015,Housing Units 2016,Housing Units 2017,Housing Units 2018,Housing Units 2019,Housing Units 2020,Housing Units 2021,Housing Units 2022,Housing Units 2023,Population 2024,Housing Units 2024,Population Density (people per acre for most recent year),Housing Unit Density (units per acre for most recent year),Population 2025,Housing Units 2025,Shape__Area,New Units Permitted
530330000000000.0,50.997,51.889,52.702,53.915,57.281,59.109,61.398,63.086,64.229,65.109,66.271,66.33,65.83,65.648,26.001,26.041,26.028,26.031,26.891,26.886,26.9,26.912,26.898,26.905,27,27.0,27.0,27.0,65.668,27.0,16.39144559,6.787884816,64.997,26.916,172719.4352,119157
530330000000000.0,71.996,71.409,70.71,70.547,73.453,78.42,78.464,78.953,81.284,80.652,80.162,80.037,94.422,94.127,32.002,31.896,31.725,31.575,33.821,36.863,36.724,36.555,38.279,38.133,38,37.95,45.743,45.743,108.608,53.223,29.60797948,15.03454219,122.065,61.983,179577.4674,119157
530330000000000.0,74.996,72.542,69.98,67.718,65.853,64.551,62.556,60.928,58.724,56.168,53.806,53.875,53.483,53.3,28.001,28.14,28.222,28.278,28.377,28.467,28.577,28.686,28.767,28.87,29,29.0,29.0,29.0,55.637,30.417,14.2943073,7.881615573,57.151,31.512,174150.0344,119157
530330000000000.0,67.996,68.33,68.441,68.837,69.174,69.909,70.785,72.023,72.659,72.982,73.399,73.462,72.889,72.689,30.001,30.041,30.019,30.016,30.016,30.004,30.011,30.013,29.99,29.992,30,30.0,30.0,30.0,72.702,30.0,18.1015943,7.500660621,72.4,30.0,174212.2631,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.991,0.991,0.954,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.989,0.989,0.949,0.989,0.638085106,0.670633549,0.941,0.989,64239.08719,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.305,1.306,1.29,1.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.284,1.0,0.26411891,0.206989741,1.276,1.0,210436.4471,119157
530330000000000.0,305.983,328.467,309.264,303.894,305.993,307.478,302.458,292.962,270.168,261.046,337.166,234.348,231.759,231.126,84.004,85.716,87.253,88.845,90.443,91.999,93.623,94.368,95.896,98.126,100,100.0,99.872,99.872,228.806,99.374,53.64252978,23.47570086,226.375,99.069,183813.5314,119157
530330000000000.0,259.985,272.199,306.818,309.103,321.456,336.99,341.126,365.578,385.111,464.318,512.344,488.967,483.805,482.091,61.003,79.863,98.57,116.31,132.948,154.661,174.481,196.459,215.057,273.077,292,292.0,291.625,291.625,547.435,336.932,141.718077,86.60003957,558.873,341.512,171771.2423,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70905.35449,119157
530330000000000.0,44.997,44.805,44.544,44.614,44.798,45.331,46.223,46.516,46.483,46.252,46.105,48.713,48.334,48.203,18.001,18.024,18.01,18.008,18.007,17.999,18.004,18.008,17.994,17.994,18,19.567,19.567,19.567,48.211,19.567,18.4378128,7.514219009,48.012,19.567,113420.2691,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,310.452,501.517,310.452,231.5185661,143.8958508,499.496,310.452,93974.17789,119157
530330000000000.0,12.999,13.664,14.313,15.07,15.885,16.792,17.822,18.399,19.064,19.698,20.263,20.28,19.931,19.852,3.0,3.506,4.005,4.506,5.007,5.506,6.008,6.511,7.007,7.508,8,8.0,7.961,7.956,19.853,7.955,15.59814668,6.275388502,19.773,7.955,55217.37564,119157
530330000000000.0,93.012,94.722,96.291,98.647,101.182,104.727,106.085,174.108,183.959,185.752,187.776,187.592,185.083,184.332,66.003,67.624,69.107,70.633,72.165,73.668,74.187,121.448,122.887,124.423,126,125.835,125.437,125.437,184.654,125.437,103.0499277,70.30228795,183.826,125.409,77705.99515,119157
530330000000000.0,23.999,24.699,25.365,26.228,27.154,28.31,29.693,27.522,28.327,29.018,29.84,29.863,29.64,29.549,14.001,14.103,14.176,14.259,14.342,14.42,14.508,13.717,13.791,13.875,14,13.998,13.998,13.998,29.564,13.997,13.71069927,6.517529554,29.445,13.997,93548.93213,119157
530330000000000.0,39.998,40.145,40.163,40.36,40.511,40.933,43.075,44.005,44.386,44.541,44.759,44.546,44.209,44.073,21.001,20.926,20.808,20.703,20.599,20.488,21.412,21.315,21.196,21.095,21,20.939,20.938,20.938,44.101,20.938,10.994373,5.241113381,43.922,20.938,174009.4673,119157
530330000000000.0,31.132,30.059,28.888,27.843,26.77,30.815,34.886,71.724,75.263,74.182,73.233,73.354,77.726,77.414,14.001,14.338,14.646,14.963,15.281,18.758,22.145,49.064,49.345,49.664,50,50.0,52.068,52.068,77.545,52.068,59.20290977,39.29041736,101.557,67.399,74715.14993,119157
530330000000000.0,28.998,134.302,150.081,154.683,168.714,175.182,183.028,189.658,196.403,201.658,206.303,206.51,204.947,204.334,8.0,84.005,84.156,84.361,90.493,90.669,90.905,91.141,92.626,93.47,94,94.0,94.0,94.0,204.439,94.0,65.49541422,30.29137889,202.886,93.834,134933.4851,119157
530330000000000.0,49.997,51.429,50.704,50.096,49.443,49.079,44.056,44.084,43.637,44.476,44.507,44.554,67.116,66.913,22.001,22.751,22.559,22.381,22.205,22.02,20.817,20.647,20.456,20.91,21,21.0,31.218,31.218,119.909,68.061,26.31102573,14.39661773,132.392,72.441,219174.3582,119157
530330000000000.0,66.996,64.498,61.799,59.285,56.756,54.24,51.764,48.794,46.241,43.777,41.259,40.966,40.981,40.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,4.0,4.0,3.997,39.968,3.997,31.94330172,3.130498393,40.785,3.997,55610.51877,119157
530330000000000.0,14.999,15.159,15.271,15.433,15.59,15.777,15.984,16.11,16.281,16.461,16.629,16.518,16.344,16.307,2.0,2.003,2.001,2.001,2.001,2.0,2.0,2.001,1.999,1.999,2,2.0,1.952,1.952,15.959,1.952,6.638415186,0.793910282,16.23,1.941,106497.2241,119157
530330000000000.0,66.996,63.097,59.121,55.648,52.354,49.578,92.141,90.19,86.837,82.82,79.415,92.41,91.79,99.854,31.001,30.707,30.349,30.011,29.676,29.329,55.194,54.872,54.495,54.161,54,61.836,61.836,67.054,100.047,67.054,35.68990999,24.08090253,99.101,66.866,120950.2549,119157
530330000000000.0,161.645,155.389,148.942,143.818,139.04,137.455,137.603,130.432,125.208,119.994,116.561,116.535,115.706,115.155,107.005,103.794,100.368,97.011,93.655,90.937,88.329,83.507,80.1,77.242,75,74.933,74.933,74.902,115.341,74.902,0.0,0.0,114.878,74.902,2348980.433,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98460.52612,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137355.2456,119157
530330000000000.0,45.997,46.755,47.45,48.571,49.764,51.554,53.856,56.417,57.65,58.474,59.355,59.461,56.199,55.934,44.002,44.059,44.025,44.019,44.017,43.998,44.009,44.018,43.984,43.985,44,44.0,42.943,42.935,53.536,41.975,18.1500745,14.29253671,53.304,41.975,127927.6681,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58907.63403,119157
530330000000000.0,67.996,66.676,65.255,64.329,63.565,63.329,62.482,62.015,60.954,59.567,58.308,58.093,57.663,57.482,28.001,28.037,28.016,28.012,28.011,27.999,28.006,28.012,27.99,27.99,28,27.933,27.933,27.933,57.368,27.895,14.30502127,6.985561525,57.109,27.888,173893.1241,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1544610.459,119157
530330000000000.0,87.995,88.23,88.33,89.096,90.068,93.434,95.932,97.468,98.103,98.299,98.647,98.712,97.973,97.693,41.002,41.049,41.012,41.002,40.994,42.025,42.03,42.034,41.996,41.991,42,41.994,41.994,41.994,97.474,41.938,23.84956567,10.30490972,97.04,41.929,177223.8337,119157
530330000000000.0,77.996,75.711,73.18,70.948,68.655,66.743,64.96,64.872,62.878,60.518,58.308,58.093,57.663,59.609,29.001,28.855,28.65,28.463,28.279,28.083,27.907,28.561,28.356,28.173,28,27.933,27.933,29.248,62.093,30.286,15.48764428,7.586352524,61.815,30.279,173842.9842,119157
530330000000000.0,63.996,64.04,63.875,63.972,64.016,64.421,64.955,65.821,66.132,66.156,66.271,66.33,65.557,65.376,27.001,27.036,27.016,27.013,27.012,27.0,27.007,27.013,26.993,26.993,27,27.0,26.944,26.944,65.396,26.944,16.45317436,6.806398237,65.132,26.944,172429.4747,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46309.70114,119157
530330000000000.0,58.997,58.756,58.443,58.653,58.986,59.989,61.612,63.184,63.426,63.2,63.08,63.187,61.087,60.811,49.002,48.965,48.828,48.722,48.62,48.499,48.409,48.32,48.182,48.083,48,48.0,47.383,47.377,60.862,47.356,37.51638997,29.3211342,60.592,47.356,70350.6113,119157
530330000000000.0,136.992,137.39,140.63,144.986,149.645,155.672,162.982,169.175,173.427,176.883,180.567,180.237,178.73,178.191,87.004,86.347,86.478,86.665,86.854,87.013,87.23,87.447,87.576,87.772,88,87.878,87.878,87.878,178.239,87.878,45.14020572,22.35539662,177.444,87.878,171218.3459,119157
530330000000000.0,36.998,37.122,37.193,37.555,38.006,38.787,39.894,40.579,40.874,40.977,37.506,37.549,37.268,37.147,19.001,19.112,19.184,19.268,19.352,19.43,19.521,19.612,19.683,19.77,19,19.0,19.0,19.0,37.177,19.0,14.7435704,7.565706197,37.026,19.0,109387.2427,119157
530330000000000.0,23.973,22.528,21.059,19.789,18.577,17.589,6.781,5.69,4.328,2.83,1.393,1.396,1.386,1.283,15.984,14.819,13.623,12.436,11.25,10.06,5.738,4.554,3.367,2.183,1,1.0,1.0,0.965,1.237,0.947,0.295590628,0.227211303,1.232,0.947,181544.2848,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,17.66,17.781,17.849,17.56,17.357,16.992,17.021,16.902,15.63,0.0,0.0,0.0,0.0,0.0,12.254,12.176,12.098,12.007,12.077,12,12.0,12.0,11.572,15.056,11.349,4.768191729,3.609538949,14.992,11.349,136951.0433,119157
530330000000000.0,32.998,33.647,34.185,34.843,24.103,25.124,26.332,29.614,30.318,30.936,31.609,31.581,31.333,31.252,9.0,9.302,9.584,9.872,8.607,8.893,9.184,11.137,11.417,11.707,12,11.99,11.99,11.99,31.191,11.978,13.8450719,5.339051262,31.061,11.978,97719.20493,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115345.515,119157
530330000000000.0,116.993,128.061,138.908,150.789,161.905,174.151,186.869,202.232,214.243,225.572,237.069,233.401,231.551,230.949,88.004,88.237,88.289,88.398,88.513,88.595,88.736,89.643,89.692,89.813,90,89.27,89.27,89.27,230.949,89.27,177.4171416,106.1215716,674.665,403.549,165641.0233,119157
530330000000000.0,26.998,26.751,26.417,26.192,25.941,25.839,25.789,25.881,25.742,25.481,25.267,25.291,25.103,25.03,11.001,11.015,11.006,11.005,11.004,10.999,11.002,11.004,10.996,10.996,11,11.0,11.0,11.0,25.042,11.0,10.22191072,4.509401162,24.928,10.997,106224.1675,119157
530330000000000.0,33.998,33.353,32.599,31.977,31.329,30.854,30.438,30.187,29.668,28.997,28.388,28.348,27.405,29.407,13.001,13.017,13.007,13.006,13.005,12.999,13.003,13.005,12.995,12.995,13,12.985,12.821,14.114,29.353,14.099,12.70031488,6.127215287,29.224,14.099,100225.864,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.734,8.734,8.58,8.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,3.998,3.979,3.971,8.488,3.963,0.863970107,0.405196868,8.45,3.963,426009.522,119157
530330000000000.0,55.997,56.919,57.757,59.044,60.463,62.406,64.857,56.231,57.386,58.282,59.362,62.012,61.535,63.458,31.001,31.307,31.549,31.81,32.073,32.325,32.598,30.18,30.422,30.688,31,32.085,32.079,33.394,63.519,33.394,15.58913264,8.228747713,63.264,33.394,176766.9005,119157
530330000000000.0,122.03,122.156,122.091,122.956,124.082,124.978,126.167,128.299,129.033,126.489,137.437,136.934,135.921,135.495,61.025,61.015,60.881,60.785,60.694,60.58,60.506,60.419,60.284,59.57,66,65.843,65.843,65.843,135.231,65.755,30.25948499,14.78595888,134.449,65.697,193528.7604,119157
530330000000000.0,33.998,33.335,32.563,31.923,31.257,30.764,30.33,30.061,29.525,28.836,28.187,28.165,27.94,27.858,13.001,13.018,13.008,13.007,13.007,13.001,13.005,13.008,12.999,12.999,13,12.989,12.989,12.989,27.868,12.989,10.51796067,4.923163644,27.75,12.989,114919.2131,119157
530330000000000.0,80.995,78.839,78.305,76.635,75.177,74.349,74.181,75.577,73.733,71.468,69.383,69.449,68.896,70.82,33.002,32.662,33.409,33.024,32.641,32.246,31.872,33.158,32.751,32.37,32,32.0,32.0,33.315,70.847,33.315,12.88911759,6.098806886,70.27,33.25,237473.6308,119157
530330000000000.0,15.999,15.57,15.091,14.672,14.242,13.891,13.566,13.323,15.016,14.571,14.353,14.338,14.23,14.19,6.0,5.915,5.817,5.724,5.631,5.535,5.444,5.352,6.105,6.012,6,5.994,5.994,5.994,14.195,5.994,8.902202636,3.774211529,14.138,5.994,69179.73389,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163358.8947,119157
530330000000000.0,1.203,1.084,0.961,0.842,0.722,0.602,0.483,0.359,0.24,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31238.7869,119157
530330000000000.0,163.991,160.831,157.49,155.643,154.142,226.912,239.061,243.419,242.248,239.112,236.266,236.724,235.024,233.908,150.007,150.036,149.758,149.576,149.405,200.874,200.759,200.639,200.32,200.157,200,199.992,199.992,199.992,234.477,199.992,74.12401018,63.48752043,233.498,199.992,137214.0554,119157
530330000000000.0,155.991,155.547,154.914,155.665,156.768,159.474,163.974,168.057,168.828,168.301,168.162,168.505,166.794,166.011,128.006,128.68,129.09,129.583,130.086,130.483,131.023,131.562,131.968,132.445,133,133.0,132.761,132.761,166.438,132.761,52.58883271,42.11198516,165.79,132.761,137319.8759,119157
530330000000000.0,206.901,201.726,196.497,193.432,191.022,190.449,192.209,192.947,187.665,182.076,167.041,167.287,165.604,164.795,218.009,211.636,204.826,198.154,191.429,184.703,178.103,171.489,163.907,157.268,146,146.0,146.0,145.951,164.934,145.945,115.0908796,102.5499171,163.556,145.734,61896.04324,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,910889.9341,119157
530330000000000.0,29.998,29.697,29.299,29.02,28.718,28.575,28.489,28.46,28.276,27.958,27.692,27.717,27.439,38.815,12.001,12.018,12.01,12.011,12.012,12.008,12.013,12.0,11.992,11.994,12,12.0,11.986,18.094,38.835,18.094,15.92601797,7.467492428,38.504,18.054,105314.3829,119157
530330000000000.0,34.998,35.051,35.051,35.319,35.671,36.324,37.273,37.859,38.074,38.112,38.0,37.95,36.551,36.432,17.001,17.027,17.019,17.022,17.025,17.023,17.032,17.04,17.031,17.036,17,17.0,16.991,16.991,38.387,18.408,8.872062785,4.318586672,37.809,18.404,185621.0675,119157
530330000000000.0,49.997,48.903,47.649,46.585,41.611,41.239,41.222,40.623,39.69,38.549,37.69,37.708,37.046,36.772,18.001,18.086,18.134,18.194,17.556,17.611,17.677,17.743,17.791,17.853,18,17.994,17.9,17.862,36.641,17.823,9.659434992,4.836363176,39.971,20.013,180242.4597,119157
530330000000000.0,64.996,70.01,69.582,71.985,72.311,73.267,74.865,75.626,75.625,75.239,74.959,75.046,74.161,73.923,33.002,36.104,36.075,37.039,37.036,37.018,37.025,37.032,37.001,37.0,37,37.0,36.916,36.916,73.985,36.916,18.29556254,9.174649191,73.542,36.879,175083.7401,119157
530330000000000.0,28.998,28.864,28.69,31.024,31.177,31.6,32.302,32.625,32.631,32.469,32.414,32.367,31.234,31.015,15.001,15.021,15.011,15.981,15.981,15.976,15.981,15.986,15.975,15.976,16,15.979,15.756,15.726,30.945,15.702,13.35805026,6.805584206,30.82,15.702,100495.7789,119157
530330000000000.0,50.997,49.962,48.851,48.114,47.5,47.277,47.464,47.05,46.209,45.123,44.133,44.086,48.795,48.653,21.001,20.828,20.612,20.41,20.209,20.0,19.805,19.607,19.392,19.193,19,18.981,21.603,21.603,55.703,25.487,17.68965097,8.12719485,55.475,25.487,136595.1197,119157
530330000000000.0,101.994,105.803,109.447,113.956,118.657,124.48,131.297,137.687,142.237,146.144,149.77,149.934,148.674,148.206,71.003,71.308,71.466,71.671,71.877,72.059,72.29,72.519,72.676,72.89,73,73.0,72.967,72.967,148.309,72.967,73.48144937,36.32159488,147.531,72.924,87447.20795,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36458.91455,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194451.0758,119157
530330000000000.0,63.996,61.653,59.113,60.414,58.084,61.001,62.379,61.778,59.909,57.551,51.286,48.033,47.677,47.448,36.002,35.101,34.129,35.516,34.569,36.812,37.904,36.967,35.993,35.049,33,31.929,31.929,31.915,63.485,41.834,30.38647035,19.76750419,97.973,63.735,140443.0728,119157
530330000000000.0,32.998,32.333,31.624,31.179,30.81,30.741,30.971,30.958,30.474,29.786,29.163,29.203,28.445,28.342,19.001,18.825,18.611,18.409,18.208,17.999,17.803,17.607,17.393,17.194,17,17.0,16.841,16.841,28.376,16.841,21.08798008,12.56741826,28.259,16.841,58371.28375,119157
530330000000000.0,31.998,31.579,31.119,30.9,30.779,30.895,31.28,31.085,30.75,30.276,29.655,29.683,29.373,29.291,12.001,12.02,12.015,12.017,12.02,12.019,12.026,12.032,12.027,12.031,12,12.0,11.981,11.981,29.302,11.981,6.983890247,2.866922122,29.186,11.981,182033.9749,119157
530330000000000.0,3.0,2.998,2.993,3.018,3.053,3.122,3.229,3.308,3.329,4.566,4.572,4.579,4.546,4.528,3.0,2.928,2.851,2.775,2.699,2.622,2.548,2.473,2.395,3.074,3,3.0,3.0,3.0,4.518,2.994,1.729590076,1.150753931,4.5,2.994,113325.2677,119157
530330000000000.0,66.996,62.578,58.143,54.337,50.792,50.009,47.975,113.888,115.352,275.577,291.069,289.886,287.793,286.652,53.003,51.303,49.498,47.727,45.956,45.042,43.287,84.062,82.233,192.228,191,190.462,190.462,190.462,287.116,190.462,70.41075977,46.61309519,322.436,213.458,199469.4385,119157
530330000000000.0,122.993,120.097,117.011,114.756,112.74,111.573,111.29,109.113,108.556,105.485,102.854,102.929,101.982,101.723,36.002,36.156,36.237,36.34,36.436,36.526,36.643,36.76,37.689,37.798,38,38.0,37.976,37.976,101.715,37.976,10.16092911,3.809608583,101.289,37.976,434217.8702,119157
530330000000000.0,55.997,62.406,68.707,75.494,82.4,89.949,98.046,105.597,112.386,118.912,125.48,125.271,124.276,124.0,38.002,38.051,38.022,38.017,38.015,37.999,38.007,38.016,37.986,37.987,38,37.958,37.958,37.958,123.834,37.94,54.33732232,16.73024291,123.126,37.91,98703.39865,119157
530330000000000.0,61.997,62.278,62.466,63.121,63.933,65.251,62.061,65.278,65.787,66.018,66.454,66.513,65.63,65.448,27.001,27.042,27.028,27.031,27.036,27.031,26.011,26.956,26.942,26.948,27,27.0,26.922,26.922,72.8,30.492,18.75486692,7.887541512,72.501,30.491,168380.4011,119157
530330000000000.0,68.996,66.878,64.683,63.041,61.598,60.743,60.528,63.352,84.549,82.333,82.105,82.207,81.625,81.345,37.002,35.783,34.489,33.22,31.952,30.674,29.416,30.65,43.431,42.167,42,42.0,42.0,41.998,109.041,58.662,21.69462604,11.717507,108.611,58.662,218066.6974,119157
530330000000000.0,21.999,23.262,24.488,25.901,38.296,40.192,42.399,44.361,45.837,47.125,49.224,49.267,48.612,48.477,15.001,14.907,14.783,14.668,20.369,20.248,20.14,20.032,19.903,19.791,20,20.0,19.942,19.942,48.491,19.942,4.821898981,1.991126454,48.291,19.941,436224.2025,119157
530330000000000.0,103.994,106.323,110.243,113.333,116.664,121.129,126.659,131.535,134.589,136.95,139.489,142.232,141.157,140.662,75.004,75.085,76.165,76.141,76.121,76.073,76.076,76.078,76.003,75.989,76,77.567,77.567,77.563,140.793,77.563,27.91271845,15.44108253,140.21,77.563,218790.7769,119157
530330000000000.0,99.994,100.144,100.114,100.758,101.592,103.138,105.384,106.463,106.937,107.054,107.301,107.446,106.704,106.168,37.002,39.152,41.224,43.32,45.416,47.496,49.609,51.721,53.78,55.88,58,58.0,58.0,57.956,106.078,57.895,21.1813633,11.60846293,105.607,57.878,217163.204,119157
530330000000000.0,41.998,41.39,40.721,40.369,40.111,40.209,40.659,40.714,43.749,43.114,42.56,45.183,44.858,44.642,20.001,20.016,19.989,19.976,19.963,19.943,19.937,19.93,22.014,22.003,22,23.567,23.567,23.55,44.601,23.527,8.981820228,4.758151533,44.398,23.52,215301.2232,119157
530330000000000.0,18.999,18.722,18.383,18.114,17.828,17.632,17.463,17.328,17.104,16.807,16.476,16.488,16.358,16.316,6.0,6.009,6.006,6.006,6.006,6.005,6.007,6.01,6.006,6.008,6,6.0,6.0,6.0,16.315,6.0,11.09573459,4.097390912,16.248,6.0,63786.5592,119157
530330000000000.0,45.997,44.781,43.416,42.21,40.981,39.927,38.923,37.936,36.817,35.536,34.207,34.231,33.965,33.875,12.001,12.018,12.01,12.011,12.012,12.008,12.013,12.018,12.01,12.012,12,12.0,12.0,11.999,33.872,11.999,13.60229256,4.83840478,33.733,11.999,108016.0745,119157
530330000000000.0,17.999,18.338,18.617,18.98,19.323,19.793,20.314,20.996,21.441,21.789,22.161,21.973,21.753,21.694,10.0,9.913,9.806,9.705,9.605,9.501,9.403,9.303,9.196,9.097,9,8.958,8.948,8.948,21.698,8.948,6.456846019,2.674974792,21.589,8.944,145641.8932,119157
530330000000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31353.2536,119157
530330000000000.0,73.996,73.336,72.573,72.356,72.341,72.886,74.031,76.269,75.841,75.084,74.133,74.201,73.428,73.223,28.001,28.15,28.242,28.351,28.462,28.562,28.682,29.735,29.824,29.938,30,30.0,29.953,29.953,73.252,29.953,8.863917886,3.638793548,72.964,29.953,358555.3597,119157
530330000000000.0,37.998,38.331,38.604,39.167,39.821,40.802,42.099,42.973,43.475,43.793,44.069,44.111,43.774,43.648,18.001,18.126,18.215,18.315,18.417,18.511,18.617,18.724,18.811,18.914,19,19.0,18.998,18.998,43.668,18.998,16.93868992,7.398920082,43.493,18.998,111843.1224,119157
530330000000000.0,64.1,56.507,48.737,41.204,33.605,26.308,19.116,12.808,5.525,43.467,41.012,41.08,43.165,42.989,28.001,24.936,21.818,18.717,15.618,12.514,9.419,6.323,3.222,31.086,28,28.0,29.462,29.462,124.54,86.144,26.77429121,17.29228176,133.38,86.144,216992.1737,119157
530330000000000.0,1.0,1.109,1.213,1.321,1.429,1.539,1.65,1.743,1.85,1.962,2.071,2.073,2.054,2.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,0.999,0.999,2.049,0.999,0.648221157,0.317282183,2.041,0.999,137144.4176,119157
530330000000000.0,32.998,32.109,31.114,30.245,29.353,28.618,27.937,27.408,26.635,25.713,24.854,24.881,24.628,31.344,12.001,12.016,12.007,12.005,12.005,11.999,12.002,12.005,11.996,11.996,12,12.0,11.984,15.696,47.331,25.615,14.92448484,8.10985976,47.139,25.615,137579.4916,119157
530330000000000.0,91.995,90.783,89.452,88.828,88.463,88.843,92.309,92.214,91.354,90.023,88.998,89.091,87.967,87.691,42.002,42.259,42.43,42.628,42.829,43.014,44.157,44.37,44.539,44.742,45,45.0,44.897,44.897,101.909,52.718,20.75484065,10.7830264,101.47,52.718,212959.3818,119157
530330000000000.0,54.997,56.353,57.626,59.343,61.192,63.563,66.435,68.729,70.374,71.73,73.176,73.177,72.562,72.335,31.001,31.642,32.218,32.814,33.413,33.999,34.607,35.215,35.787,36.387,37,36.981,36.975,36.975,72.371,36.975,26.78672484,13.74540845,72.056,36.975,117169.3376,119157
530330000000000.0,50.997,65.643,80.163,95.175,116.4,133.991,150.599,165.965,180.98,195.852,210.736,209.714,224.983,224.278,38.002,43.759,49.43,55.128,64.776,71.504,77.224,82.931,88.566,94.266,100,99.705,110.15,110.15,224.426,110.15,72.78792578,35.91315796,222.994,110.024,133441.0229,119157
